filename,postgres_time_0,postgres_time_1,postgres_time_2
row_extra_quote62_col4.csv,0.016574621200561523,0.01659417152404785,0.01529383659362793
row_extra_quote34_col3.csv,0.015389204025268555,0.015361785888671875,0.015369653701782227
row_more_sep_row39_col1.csv,0.016025543212890625,0.015400886535644531,0.012436866760253906
row_extra_quote34_col6.csv,0.013679742813110352,0.012063741683959961,0.012880802154541016
row_extra_quote42_col6.csv,0.014442205429077148,0.014595746994018555,0.016291379928588867
row_extra_quote40_col6.csv,0.013857603073120117,0.012948274612426758,0.013666868209838867
row_extra_quote53_col6.csv,0.014035940170288086,0.013780593872070312,0.013059377670288086
row_less_sep_row59_col3.csv,0.014383554458618164,0.013145923614501953,0.01195836067199707
row_more_sep_row4_col2.csv,0.01435995101928711,0.014155387878417969,0.012748241424560547
row_extra_quote81_col0.csv,0.01476740837097168,0.012695550918579102,0.012942075729370117
row_extra_quote15_col4.csv,0.014312505722045898,0.012996912002563477,0.012702703475952148
row_less_sep_row23_col8.csv,0.013591766357421875,0.013502359390258789,0.013919353485107422
row_field_delimiter_59_0x20.csv,0.015230417251586914,0.013922691345214844,0.016788005828857422
row_more_sep_row78_col5.csv,0.014256477355957031,0.013133525848388672,0.011707782745361328
row_more_sep_row63_col3.csv,0.014220237731933594,0.017327308654785156,0.013860702514648438
row_less_sep_row68_col7.csv,0.01717829704284668,0.013508796691894531,0.012556076049804688
row_less_sep_row66_col2.csv,0.014913558959960938,0.012795209884643555,0.012634754180908203
row_less_sep_row4_col1.csv,0.013918399810791016,0.014351367950439453,0.011893510818481445
row_less_sep_row72_col4.csv,0.013067245483398438,0.013518095016479492,0.013812780380249023
row_extra_quote21_col5.csv,0.015494585037231445,0.012281179428100586,0.013306617736816406
row_more_sep_row29_col8.csv,0.014703035354614258,0.01295328140258789,0.012726783752441406
row_less_sep_row57_col6.csv,0.014635801315307617,0.014327287673950195,0.012631654739379883
row_extra_quote49_col7.csv,0.014177322387695312,0.013571023941040039,0.013056755065917969
row_more_sep_row0_col3.csv,0.01717090606689453,0.01325082778930664,0.014476299285888672
row_more_sep_row7_col6.csv,0.013054370880126953,0.011895418167114258,0.012066125869750977
row_extra_quote58_col8.csv,0.014755487442016602,0.013631820678710938,0.011620044708251953
row_extra_quote80_col2.csv,0.01483774185180664,0.012902259826660156,0.01337742805480957
row_extra_quote63_col5.csv,0.014845609664916992,0.014294862747192383,0.013241767883300781
file_field_delimiter_0x2C_0x20.csv,0.013371706008911133,0.012694120407104492,0.013519763946533203
row_extra_quote81_col7.csv,0.013707637786865234,0.013695240020751953,0.015866994857788086
row_more_sep_row75_col4.csv,0.014020919799804688,0.014691352844238281,0.011839628219604492
row_less_sep_row23_col7.csv,0.013120174407958984,0.012933015823364258,0.012130975723266602
row_extra_quote46_col7.csv,0.013100862503051758,0.01443028450012207,0.012019634246826172
row_extra_quote19_col7.csv,0.015633583068847656,0.014220714569091797,0.01296091079711914
row_less_sep_row83_col4.csv,0.014744281768798828,0.014004945755004883,0.013032674789428711
row_more_sep_row71_col7.csv,0.014592647552490234,0.014307975769042969,0.01392054557800293
row_more_sep_row52_col7.csv,0.01315450668334961,0.013860940933227539,0.012822151184082031
row_less_sep_row60_col7.csv,0.014856576919555664,0.012438058853149414,0.012193918228149414
row_more_sep_row57_col5.csv,0.014220952987670898,0.011869668960571289,0.011369943618774414
row_less_sep_row11_col3.csv,0.012887001037597656,0.012691020965576172,0.011274099349975586
row_less_sep_row18_col4.csv,0.013168811798095703,0.010935068130493164,0.013467073440551758
row_more_sep_row40_col6.csv,0.014934539794921875,0.012927055358886719,0.01192927360534668
row_extra_quote44_col8.csv,0.013784170150756836,0.013510465621948242,0.014464616775512695
row_extra_quote76_col2.csv,0.014701604843139648,0.012759685516357422,0.012112140655517578
row_more_sep_row78_col1.csv,0.013698577880859375,0.013592243194580078,0.013744115829467773
row_more_sep_row9_col1.csv,0.014398813247680664,0.012025117874145508,0.011972427368164062
row_field_delimiter_76_0x20.csv,0.013095378875732422,0.013009071350097656,0.013209104537963867
row_extra_quote19_col6.csv,0.01591181755065918,0.01354217529296875,0.013741493225097656
row_more_sep_row21_col2.csv,0.014125347137451172,0.014251232147216797,0.013794422149658203
row_more_sep_row40_col7.csv,0.017164230346679688,0.013599634170532227,0.013431072235107422
row_more_sep_row76_col0.csv,0.015221118927001953,0.013557910919189453,0.013391971588134766
row_extra_quote75_col3.csv,0.015432357788085938,0.01282358169555664,0.01410984992980957
row_extra_quote29_col2.csv,0.014074563980102539,0.014589548110961914,0.01329946517944336
row_more_sep_row30_col5.csv,0.013445138931274414,0.014353513717651367,0.012352705001831055
row_extra_quote54_col1.csv,0.013607263565063477,0.01247715950012207,0.011867284774780273
row_extra_quote45_col3.csv,0.014250516891479492,0.012789011001586914,0.10896658897399902
row_more_sep_row83_col3.csv,0.014829397201538086,0.014192342758178711,0.014071226119995117
row_more_sep_row11_col6.csv,0.01442861557006836,0.01409602165222168,0.012877225875854492
row_less_sep_row35_col6.csv,0.014161825180053711,0.012354850769042969,0.013497591018676758
row_extra_quote43_col7.csv,0.013006210327148438,0.012280464172363281,0.011637687683105469
row_more_sep_row9_col8.csv,0.012517213821411133,0.01071619987487793,0.011082649230957031
row_less_sep_row6_col8.csv,0.011440515518188477,0.013851642608642578,0.011480331420898438
row_less_sep_row7_col1.csv,0.011515378952026367,0.011543035507202148,0.011419057846069336
row_more_sep_row52_col2.csv,0.012108087539672852,0.011457681655883789,0.011164665222167969
row_extra_quote45_col6.csv,0.013988733291625977,0.013182401657104492,0.012918472290039062
row_less_sep_row21_col1.csv,0.014596700668334961,0.013486146926879883,0.01311492919921875
row_more_sep_row70_col7.csv,0.013548612594604492,0.012993574142456055,0.012586593627929688
row_extra_quote53_col4.csv,0.01280975341796875,0.013680696487426758,0.012363433837890625
row_more_sep_row40_col0.csv,0.013048648834228516,0.01319265365600586,0.011729240417480469
row_less_sep_row35_col3.csv,0.016016006469726562,0.013838768005371094,0.012319326400756836
row_extra_quote5_col5.csv,0.013552427291870117,0.012480497360229492,0.012394428253173828
row_less_sep_row80_col2.csv,0.014258623123168945,0.01339411735534668,0.01247096061706543
row_less_sep_row2_col8.csv,0.014072895050048828,0.012983560562133789,0.012196063995361328
row_more_sep_row62_col5.csv,0.013898372650146484,0.012189865112304688,0.014838695526123047
row_more_sep_row78_col7.csv,0.013354301452636719,0.013040304183959961,0.012635469436645508
row_extra_quote0_col6.csv,0.0007102489471435547,0.0004968643188476562,0.0004017353057861328
row_less_sep_row17_col2.csv,0.013592243194580078,0.013612031936645508,0.012698173522949219
row_more_sep_row7_col5.csv,0.013088703155517578,0.01210474967956543,0.011610984802246094
row_less_sep_row6_col1.csv,0.013048410415649414,0.013556480407714844,0.0126800537109375
row_extra_quote21_col1.csv,0.014850139617919922,0.013416290283203125,0.013332366943359375
