filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_less_sep_row71_col2.csv",0.004462936893105507,0.004741942975670099,0.004371183924376965
"row_more_sep_row28_col6.csv",0.004464136902242899,0.005257411859929562,0.003811317030340433
"row_extra_quote58_col2.csv",0.003887536935508251,0.003863039892166853,0.0041797528974711895
"row_extra_quote11_col4.csv",0.004793597850948572,0.0046384017914533615,0.004175501875579357
"row_extra_quote11_col2.csv",0.004297470208257437,0.004641341045498848,0.008320890367031097
"row_more_sep_row25_col7.csv",0.003720131004229188,0.004462686832994223,0.003841992001980543
"row_extra_quote30_col7.csv",0.004351077135652304,0.004558008164167404,0.004201930016279221
"row_less_sep_row13_col2.csv",0.004422029014676809,0.003780486062169075,0.004788022022694349
"row_field_delimiter_31_0x20.csv",0.003977319225668907,0.004950923845171928,0.003935645800083876
"row_field_delimiter_4_0x20.csv",0.0038764181081205606,0.003797129960730672,0.004250904079526663
"row_more_sep_row18_col8.csv",0.003989832941442728,0.004693625029176474,0.0036958770360797644
"row_more_sep_row48_col0.csv",0.00808936171233654,0.004218073096126318,0.0040022339671850204
"row_more_sep_row2_col3.csv",0.003670124104246497,0.003847765037789941,0.004101248923689127
"row_less_sep_row51_col4.csv",0.004083501175045967,0.003647449892014265,0.005348145961761475
"row_less_sep_row24_col8.csv",0.004132058005779982,0.004017950035631657,0.004151610191911459
"row_more_sep_row7_col7.csv",0.003971877042204142,0.0043807621113955975,0.004132903181016445
"row_more_sep_row37_col4.csv",0.005701221060007811,0.0046204268001019955,0.0042558759450912476
"row_more_sep_row67_col7.csv",0.004421317018568516,0.008320133201777935,0.003837194060906768
"row_less_sep_row30_col5.csv",0.003972794860601425,0.004685473162680864,0.00396318081766367
"row_less_sep_row80_col6.csv",0.0038109300658106804,0.004194681998342276,0.004192547872662544
"row_extra_quote37_col5.csv",0.004225994925945997,0.004790924023836851,0.004306066781282425
"row_more_sep_row15_col2.csv",0.005023147910833359,0.004237854853272438,0.004403026774525642
"row_more_sep_row5_col5.csv",0.003984984941780567,0.00375207606703043,0.0040597389452159405
"row_more_sep_row15_col0.csv",0.004887687042355537,0.003753450931981206,0.007680823095142841
"row_more_sep_row63_col4.csv",0.004219986964017153,0.004594604950398207,0.00410730205476284
"row_more_sep_row83_col2.csv",0.004155000206083059,0.00434594601392746,0.0036082130391150713
"row_extra_quote47_col5.csv",0.005301322788000107,0.004824195057153702,0.004385192878544331
"row_less_sep_row11_col6.csv",0.005046567879617214,0.005000230856239796,0.0038604240398854017
"row_more_sep_row14_col7.csv",0.004784346092492342,0.004912898875772953,0.004330309107899666
"row_less_sep_row60_col1.csv",0.004068560898303986,0.005113888997584581,0.006215950939804316
"row_extra_quote64_col8.csv",0.010385208763182163,0.003943529911339283,0.0037274560891091824
"row_less_sep_row77_col1.csv",0.0053244768641889095,0.004228529985994101,0.004065228160470724
"row_extra_quote23_col1.csv",0.003962285816669464,0.0043074400164186954,0.004035551100969315
