filename,mysql_time_0,mysql_time_1,mysql_time_2
row_less_sep_row10_col1.csv,0.08892273902893066,0.07361793518066406,0.07184386253356934
row_extra_quote1_col3.csv,0.0805814266204834,0.07361817359924316,0.07384657859802246
row_extra_quote69_col3.csv,0.06902289390563965,0.07260632514953613,0.07616996765136719
row_more_sep_row38_col8.csv,0.07615089416503906,0.10711956024169922,0.07600831985473633
row_extra_quote32_col8.csv,0.07367134094238281,0.07323884963989258,0.10392451286315918
row_extra_quote58_col3.csv,0.07454824447631836,0.08046317100524902,0.06446051597595215
row_extra_quote79_col0.csv,0.06979846954345703,0.0756690502166748,0.09029507637023926
row_extra_quote68_col2.csv,0.07881712913513184,0.11051177978515625,0.14744138717651367
row_more_sep_row80_col5.csv,0.08375239372253418,0.07083463668823242,0.06825041770935059
row_extra_quote33_col8.csv,0.07644486427307129,0.07090449333190918,0.07230854034423828
row_less_sep_row37_col7.csv,0.08583188056945801,0.073394775390625,0.06751036643981934
row_field_delimiter_38_0x20.csv,0.07042217254638672,0.0704498291015625,0.06938743591308594
row_field_delimiter_5_0x20.csv,0.06162214279174805,0.06203031539916992,0.08318567276000977
row_extra_quote32_col1.csv,0.08521151542663574,0.07863783836364746,0.07630729675292969
row_more_sep_row81_col2.csv,0.07261824607849121,0.07047510147094727,0.07534122467041016
row_more_sep_row21_col5.csv,0.07239556312561035,0.09113168716430664,0.07314085960388184
row_extra_quote41_col0.csv,0.06547927856445312,0.06900501251220703,0.06764602661132812
row_less_sep_row30_col8.csv,0.07232785224914551,0.0852060317993164,0.06845951080322266
row_less_sep_row74_col3.csv,0.0895853042602539,0.0729513168334961,0.06836962699890137
row_more_sep_row53_col6.csv,0.0695657730102539,0.07919502258300781,0.07173037528991699
row_less_sep_row9_col5.csv,0.10322809219360352,0.076812744140625,0.08569788932800293
row_extra_quote34_col4.csv,0.07254457473754883,0.07191872596740723,0.07210946083068848
row_more_sep_row68_col5.csv,0.07310795783996582,0.0688474178314209,0.10370421409606934
row_extra_quote71_col6.csv,0.08761167526245117,0.06976842880249023,0.10340476036071777
row_extra_quote9_col6.csv,0.06834626197814941,0.06631231307983398,0.07093238830566406
row_more_sep_row80_col8.csv,0.07204270362854004,0.07770848274230957,0.08131527900695801
row_more_sep_row4_col6.csv,0.07811594009399414,0.06708717346191406,0.07228302955627441
row_extra_quote61_col3.csv,0.07063961029052734,0.07263803482055664,0.06395363807678223
row_less_sep_row4_col4.csv,0.06380319595336914,0.10320854187011719,0.07419919967651367
row_more_sep_row67_col8.csv,0.10519599914550781,0.07472538948059082,0.06874895095825195
row_more_sep_row61_col8.csv,0.07033801078796387,0.10883593559265137,0.06746077537536621
row_more_sep_row47_col2.csv,0.11738133430480957,0.06744742393493652,0.06830191612243652
row_field_delimiter_21_0x20.csv,0.09810805320739746,0.06601262092590332,0.09907341003417969
row_extra_quote28_col7.csv,0.12986516952514648,0.12019538879394531,0.06351947784423828
row_less_sep_row36_col4.csv,0.09487771987915039,0.07397079467773438,0.10049939155578613
row_extra_quote36_col7.csv,0.07132840156555176,0.08457684516906738,0.06947922706604004
row_more_sep_row82_col8.csv,0.07500386238098145,0.07461285591125488,0.0783383846282959
row_more_sep_row9_col7.csv,0.07345986366271973,0.0739130973815918,0.07778358459472656
row_extra_quote7_col5.csv,0.09727883338928223,0.08160901069641113,0.08094120025634766
row_more_sep_row31_col3.csv,0.08076882362365723,0.08440351486206055,0.09509682655334473
row_less_sep_row28_col8.csv,0.08059906959533691,0.08210492134094238,0.07286643981933594
row_less_sep_row65_col2.csv,0.10312986373901367,0.06784749031066895,0.06445074081420898
row_more_sep_row34_col4.csv,0.06716299057006836,0.08264017105102539,0.07944536209106445
row_less_sep_row23_col4.csv,0.07313799858093262,0.08093762397766113,0.07891345024108887
row_more_sep_row66_col0.csv,0.10346770286560059,0.10039162635803223,0.06865787506103516
row_less_sep_row15_col7.csv,0.07097387313842773,0.1071925163269043,0.07940459251403809
row_less_sep_row18_col5.csv,0.07291626930236816,0.07882356643676758,0.08365869522094727
row_field_delimiter_55_0x20.csv,0.07539105415344238,0.0793917179107666,0.13512587547302246
row_less_sep_row56_col6.csv,0.1039583683013916,0.06354188919067383,0.06866002082824707
row_field_delimiter_22_0x20.csv,0.07046771049499512,0.10486912727355957,0.08180952072143555
row_less_sep_row36_col3.csv,0.09665417671203613,0.08112263679504395,0.05370688438415527
row_less_sep_row3_col5.csv,0.07425284385681152,0.06823301315307617,0.06460809707641602
row_more_sep_row10_col7.csv,0.06284642219543457,0.06396222114562988,0.1171104907989502
row_extra_quote63_col8.csv,0.09995579719543457,0.0765383243560791,0.07520341873168945
row_less_sep_row82_col5.csv,0.07333087921142578,0.07875919342041016,0.09992408752441406
row_less_sep_row19_col4.csv,0.09448361396789551,0.07453489303588867,0.06327342987060547
row_more_sep_row79_col5.csv,0.07672810554504395,0.0652930736541748,0.06577730178833008
row_extra_quote79_col8.csv,0.07393550872802734,0.08213114738464355,0.1401810646057129
row_less_sep_row49_col7.csv,0.07678008079528809,0.07523965835571289,0.06992340087890625
row_extra_quote30_col3.csv,0.06759285926818848,0.06891179084777832,0.0731203556060791
row_less_sep_row5_col1.csv,0.09160685539245605,0.10618233680725098,0.07639670372009277
row_less_sep_row76_col1.csv,0.07080841064453125,0.07688236236572266,0.07509469985961914
row_more_sep_row80_col7.csv,0.10869288444519043,0.10992074012756348,0.08915376663208008
row_less_sep_row75_col6.csv,0.07501935958862305,0.10784721374511719,0.08205437660217285
row_more_sep_row64_col5.csv,0.10478353500366211,0.08484864234924316,0.07822966575622559
